acq_week,week,tenure,acq_quarter,merchant_index,merchant,parent_merchant,category,subcategory,N_week_cohort,active_users,orders,rpt_orders,spend,rpt_spend
2018-10-21,2021-11-07,159,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,125,2,5,5,25.81,25.81
2018-10-21,2021-11-14,160,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,125,2,5,5,35,35
2018-10-21,2021-11-21,161,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,125,1,7,7,15.92,15.92
2018-10-21,2021-11-28,162,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,125,1,1,1,2.12,2.12
2018-10-21,2021-12-05,163,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,125,2,6,6,26.53,26.53
2018-10-21,2021-12-12,164,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,125,0,0,0,0,0
2018-10-28,2018-10-28,0,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,119,174,55,844.98,257.53
2018-10-28,2018-11-04,1,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,34,68,68,527.181000000001,527.181000000001
2018-10-28,2018-11-11,2,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,28,53,53,386.84,386.84
2018-10-28,2018-11-18,3,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,20,43,43,280.79,280.79
2018-10-28,2018-11-25,4,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,17,41,41,327.18,327.18
2018-10-28,2018-12-02,5,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,14,28,28,168.86,168.86
2018-10-28,2018-12-09,6,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,12,24,24,177.46,177.46
2018-10-28,2018-12-16,7,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,12,20,20,235.191000000001,235.191000000001
2018-10-28,2018-12-23,8,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,13,19,19,232.731000000001,232.731000000001
2018-10-28,2018-12-30,9,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,9,17,17,96.57,96.57
2018-10-28,2019-01-06,10,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,15,15,193.381000000001,193.381000000001
2018-10-28,2019-01-13,11,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,12,20,20,82.2,82.2
2018-10-28,2019-01-20,12,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,5,5,38.28,38.28
2018-10-28,2019-01-27,13,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,14,20,20,215.851000000001,215.851000000001
2018-10-28,2019-02-03,14,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,12,12,96.21,96.21
2018-10-28,2019-02-10,15,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,11,20,20,96.6,96.6
2018-10-28,2019-02-17,16,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,10,15,15,62.45,62.45
2018-10-28,2019-02-24,17,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,12,21,21,89.89,89.89
2018-10-28,2019-03-03,18,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,10,10,54.26,54.26
2018-10-28,2019-03-10,19,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,12,17,17,80.89,80.89
2018-10-28,2019-03-17,20,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,9,26,26,142.22,142.22
2018-10-28,2019-03-24,21,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,15,15,87.04,87.04
2018-10-28,2019-03-31,22,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,13,13,44.87,44.87
2018-10-28,2019-04-07,23,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,13,13,58.31,58.31
2018-10-28,2019-04-14,24,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,14,14,64.29,64.29
2018-10-28,2019-04-21,25,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,11,11,64.89,64.89
2018-10-28,2019-04-28,26,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,10,10,55,55
2018-10-28,2019-05-05,27,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,7,7,33.12,33.12
2018-10-28,2019-05-12,28,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,8,8,39.63,39.63
2018-10-28,2019-05-19,29,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,13,13,62.87,62.87
2018-10-28,2019-05-26,30,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,10,10,50.13,50.13
2018-10-28,2019-06-02,31,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,12,12,82.91,82.91
2018-10-28,2019-06-09,32,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,28,28,178.18,178.18
2018-10-28,2019-06-16,33,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,15,15,156.32,156.32
2018-10-28,2019-06-23,34,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,5,5,31.95,31.95
2018-10-28,2019-06-30,35,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,9,9,99.93,99.93
2018-10-28,2019-07-07,36,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,14,14,78.96,78.96
2018-10-28,2019-07-14,37,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,10,10,70.93,70.93
2018-10-28,2019-07-21,38,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,29.93,29.93
2018-10-28,2019-07-28,39,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,6,6,63.4,63.4
2018-10-28,2019-08-04,40,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,7,7,86.21,86.21
2018-10-28,2019-08-11,41,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,246.081000000001,246.081000000001
2018-10-28,2019-08-18,42,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,15,15,188.07,188.07
2018-10-28,2019-08-25,43,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,7,7,134.93,134.93
2018-10-28,2019-09-01,44,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,8,8,127.35,127.35
2018-10-28,2019-09-08,45,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,5,5,54.13,54.13
2018-10-28,2019-09-15,46,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,15.38,15.38
2018-10-28,2019-09-22,47,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,4,4,54.33,54.33
2018-10-28,2019-09-29,48,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,10,10,68.07,68.07
2018-10-28,2019-10-06,49,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,52.14,52.14
2018-10-28,2019-10-13,50,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,9.68,9.68
2018-10-28,2019-10-20,51,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,9,9,53.39,53.39
2018-10-28,2019-10-27,52,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,7,7,28.17,28.17
2018-10-28,2019-11-03,53,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,3,3,9.48,9.48
2018-10-28,2019-11-10,54,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,3,3,14.53,14.53
2018-10-28,2019-11-17,55,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,11,11,70.64,70.64
2018-10-28,2019-11-24,56,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,8,8,45.61,45.61
2018-10-28,2019-12-01,57,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,8,8,29.7,29.7
2018-10-28,2019-12-08,58,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,6,6,46.32,46.32
2018-10-28,2019-12-15,59,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,10,10,51.19,51.19
2018-10-28,2019-12-22,60,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,9,9,54.24,54.24
2018-10-28,2019-12-29,61,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,24.74,24.74
2018-10-28,2020-01-05,62,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,11,11,59.2,59.2
2018-10-28,2020-01-12,63,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,9,9,33.72,33.72
2018-10-28,2020-01-19,64,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,6,6,33.62,33.62
2018-10-28,2020-01-26,65,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,5,5,24.28,24.28
2018-10-28,2020-02-02,66,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,5,5,42.34,42.34
2018-10-28,2020-02-09,67,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,14,14,48.16,48.16
2018-10-28,2020-02-16,68,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,8,8,56.55,56.55
2018-10-28,2020-02-23,69,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,9,9,58.1,58.1
2018-10-28,2020-03-01,70,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,46.22,46.22
2018-10-28,2020-03-08,71,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,9,9,94.94,94.94
2018-10-28,2020-03-15,72,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,8,8,45.07,45.07
2018-10-28,2020-03-22,73,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,10,10,57.97,57.97
2018-10-28,2020-03-29,74,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,8,8,67.04,67.04
2018-10-28,2020-04-05,75,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,51.6,51.6
2018-10-28,2020-04-12,76,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,15,15,134.88,134.88
2018-10-28,2020-04-19,77,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,13,13,90.51,90.51
2018-10-28,2020-04-26,78,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,9,9,46.15,46.15
2018-10-28,2020-05-03,79,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,8,8,40.08,40.08
2018-10-28,2020-05-10,80,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,8,14,14,99.22,99.22
2018-10-28,2020-05-17,81,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,7,12,12,83.4,83.4
2018-10-28,2020-05-24,82,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,6,6,34.02,34.02
2018-10-28,2020-05-31,83,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,21.74,21.74
2018-10-28,2020-06-07,84,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,5,5,52.02,52.02
2018-10-28,2020-06-14,85,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,3.26,3.26
2018-10-28,2020-06-21,86,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,2.37,2.37
2018-10-28,2020-06-28,87,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,9.36,9.36
2018-10-28,2020-07-05,88,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,12.71,12.71
2018-10-28,2020-07-12,89,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,5,5,24.33,24.33
2018-10-28,2020-07-19,90,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,34.46,34.46
2018-10-28,2020-07-26,91,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,7,7,51.05,51.05
2018-10-28,2020-08-02,92,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,5,5,22.35,22.35
2018-10-28,2020-08-09,93,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,14,14,369.762000000002,369.762000000002
2018-10-28,2020-08-16,94,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,6,6,51.52,51.52
2018-10-28,2020-08-23,95,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,6,7,7,59.02,59.02
2018-10-28,2020-08-30,96,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,6,6,29.63,29.63
2018-10-28,2020-09-06,97,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,5.39,5.39
2018-10-28,2020-09-13,98,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,6,6,50.8,50.8
2018-10-28,2020-09-20,99,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,3,3,25.57,25.57
2018-10-28,2020-09-27,100,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,5,5,5,32.21,32.21
2018-10-28,2020-10-04,101,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,18.02,18.02
2018-10-28,2020-10-11,102,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,5,5,24.37,24.37
2018-10-28,2020-10-18,103,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,5,5,28.95,28.95
2018-10-28,2020-10-25,104,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,2.1,2.1
2018-10-28,2020-11-01,105,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,3,3,8.15,8.15
2018-10-28,2020-11-08,106,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,7.36,7.36
2018-10-28,2020-11-15,107,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,8.36,8.36
2018-10-28,2020-11-22,108,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,8,8,44.98,44.98
2018-10-28,2020-11-29,109,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,3,3,20.07,20.07
2018-10-28,2020-12-06,110,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,3,3,17.91,17.91
2018-10-28,2020-12-13,111,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,5,5,44.79,44.79
2018-10-28,2020-12-20,112,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,14.74,14.74
2018-10-28,2020-12-27,113,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,6,6,49.8,49.8
2018-10-28,2021-01-03,114,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,7,7,49.89,49.89
2018-10-28,2021-01-10,115,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,37,37
2018-10-28,2021-01-17,116,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,6,6,49.63,49.63
2018-10-28,2021-01-24,117,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,14.74,14.74
2018-10-28,2021-01-31,118,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,14.74,14.74
2018-10-28,2021-02-07,119,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,38.95,38.95
2018-10-28,2021-02-14,120,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,7.37,7.37
2018-10-28,2021-02-21,121,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,5,5,64.29,64.29
2018-10-28,2021-02-28,122,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,49.55,49.55
2018-10-28,2021-03-07,123,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,37.94,37.94
2018-10-28,2021-03-14,124,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,8,8,92.74,92.74
2018-10-28,2021-03-21,125,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,32.74,32.74
2018-10-28,2021-03-28,126,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,7,7,78.08,78.08
2018-10-28,2021-04-04,127,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,10.36,10.36
2018-10-28,2021-04-11,128,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,10.36,10.36
2018-10-28,2021-04-18,129,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,2.99,2.99
2018-10-28,2021-04-25,130,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2018-10-28,2021-05-02,131,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2018-10-28,2021-05-09,132,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2018-10-28,2021-05-16,133,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,3.17,3.17
2018-10-28,2021-05-23,134,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,7.5,7.5
2018-10-28,2021-05-30,135,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,1.05,1.05
2018-10-28,2021-06-06,136,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,3.17,3.17
2018-10-28,2021-06-13,137,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,2,2,3.04,3.04
2018-10-28,2021-06-20,138,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,1.05,1.05
2018-10-28,2021-06-27,139,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,26.55,26.55
2018-10-28,2021-07-04,140,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2018-10-28,2021-07-11,141,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,2.1,2.1
2018-10-28,2021-07-18,142,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,1.05,1.05
2018-10-28,2021-07-25,143,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2018-10-28,2021-08-01,144,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,1.05,1.05
2018-10-28,2021-08-08,145,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,6.34,6.34
2018-10-28,2021-08-15,146,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,2.11,2.11
2018-10-28,2021-08-22,147,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,2,2,6.34,6.34
2018-10-28,2021-08-29,148,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,3,3,16.86,16.86
2018-10-28,2021-09-05,149,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,24.22,24.22
2018-10-28,2021-09-12,150,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,5,5,22.1,22.1
2018-10-28,2021-09-19,151,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,6,6,38.05,38.05
2018-10-28,2021-09-26,152,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,5,5,45.31,45.31
2018-10-28,2021-10-03,153,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,4,4,27.6,27.6
2018-10-28,2021-10-10,154,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,4,4,28.63,28.63
2018-10-28,2021-10-17,155,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,5.29,5.29
2018-10-28,2021-10-24,156,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,1,1,1,7.37,7.37
2018-10-28,2021-10-31,157,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2018-10-28,2021-11-07,158,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,3,3,10.41,10.41
2018-10-28,2021-11-14,159,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,3,5,5,20.67,20.67
2018-10-28,2021-11-21,160,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,4,4,20.64,20.64
2018-10-28,2021-11-28,161,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,4,11,11,53,53
2018-10-28,2021-12-05,162,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,2,3,3,23.18,23.18
2018-10-28,2021-12-12,163,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,119,0,0,0,0,0
2018-11-04,2018-11-04,0,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,131,204,73,1213.75,532.11
2018-11-04,2018-11-11,1,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,48,108,108,693.66,693.66
2018-11-04,2018-11-18,2,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,27,55,55,352.28,352.28
2018-11-04,2018-11-25,3,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,23,37,37,280.59,280.59
2018-11-04,2018-12-02,4,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,16,33,33,283.04,283.04
2018-11-04,2018-12-09,5,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,14,20,20,157.86,157.86
2018-11-04,2018-12-16,6,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,12,30,30,140.31,140.31
2018-11-04,2018-12-23,7,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,11,16,16,61.3,61.3
2018-11-04,2018-12-30,8,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,5,6,6,20.15,20.15
2018-11-04,2019-01-06,9,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,5,11,11,19.22,19.22
2018-11-04,2019-01-13,10,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,7,11,11,59.89,59.89
2018-11-04,2019-01-20,11,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,3,4,4,19.96,19.96
2018-11-04,2019-01-27,12,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,3,4,4,9.03,9.03
2018-11-04,2019-02-03,13,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,3,4,4,51.96,51.96
2018-11-04,2019-02-10,14,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,5,6,6,69.29,69.29
2018-11-04,2019-02-17,15,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,4,6,6,28.94,28.94
2018-11-04,2019-02-24,16,2018-10-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,131,3,4,4,19.72,19.72
